sample_id,source_config,router_task,prompt,ground_truth,model_used,response,cascaded,draft_accepted,latency_ms,total_cost,total_tokens,is_correct,exact_match,score_f1,score_exact_match_normalized,score_contains_gt,score_gt_in_response,score_numeric_match,score_mc_letter_match,pred_answer_letter,gt_answer_letter,timestamp,error
robut_sqa_01008_1907e53dfb74c08e,robut_sqa,table_reasoning,What are all of the frequencies?,"97.9 MHz, 95.9 MHz, 90.3 MHz, 88.3 MHz, 101.5 MHz, 101.9 MHz, 97.9 MHz.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.982948303222656,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.579972,
robut_sqa_01009_3f6a574eaad96a86,robut_sqa,table_reasoning,What are all of the frequencies?,"97.9 MHz, 95.9 MHz, 90.3 MHz, 88.3 MHz, 101.5 MHz, 101.9 MHz, 97.9 MHz.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,14.186859130859375,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.594264,
robut_sqa_01018_3576b095fb79b97c,robut_sqa,table_reasoning,What are all the teams?,"Palestra Itália-SP, Auto, Corinthians, Santos, Sílex, Sírio, Ypiranga-SP, Portuguesa, AA São Bento, SC Internacional de São Paulo.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.568815231323242,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.598939,
robut_sqa_01021_51af5f5b4d7c129b,robut_sqa,table_reasoning,What language makes a majority,Polish.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.52423095703125,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.603557,
robut_sqa_01027_8f60470dd5279eaa,robut_sqa,table_reasoning,What new democratic party candidates ran in the 2008 canadian federal election?,"Mark MacNeill, Mary Louise Lorefice, Karen Olsson, Brad Pye, Megan Leslie, Tamara Lorincz, Carol E. Harris, Peter Stoffer, Gordon S. Earle, Wayne McKay, George Barron.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.9429664611816406,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.607568,
robut_sqa_01029_7a1f8b37916e9d0e,robut_sqa,table_reasoning,Which airports are in europe?,"Netherlands - Amsterdam, United Kingdom - Belfast-International, Portugal - Faro, Spain - Barcelona, Spain - Alicante, Spain - Malaga, Ireland - Dublin, Ireland - Waterford, Spain - Palma de Mallorca.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.358125686645508,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.610990,
robut_sqa_01035_040a9ca5b4c3e330,robut_sqa,table_reasoning,On what shows did gauri pradhan tejwani appear after 2000?,"Kutumb, Krishna Arjun, Naam Gum Jayegaa, Kya Hadsaa Kya Haqeeqat, Kyunki Saas Bhi Kabhi Bahu Thi, Rihaae, Jassi Jaisi Koi Nahin, Special Squad, Kaisa Ye Pyar Hai, Left Right Left, Kumkum – Ek Pyara Sa Bandhan.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.8077831268310547,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.614862,
robut_sqa_01047_f5849876896189b4,robut_sqa,table_reasoning,Is there a driver named charles zwolsman?,Charles Zwolsman.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.3409595489501953,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.618257,
robut_sqa_01059_87eda5d32e34d6ce,robut_sqa,table_reasoning,What school in midland empire conference has 846 students enrolled?,Benton High School.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.2508373260498047,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.621560,
robut_sqa_01064_fa7fd50469648d93,robut_sqa,table_reasoning,What are the opponents to the  2012 boise state broncos football team?,"At #13 michigan state*, miami (oh)*, byu*, at new mexico, at southern miss*, fresno state, unlv, at wyoming, san diego state, at hawaiʻi, colorado state, at nevada, vs. washington*.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.804922103881836,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.625426,
robut_sqa_01080_fc4b0cbc35b2d694,robut_sqa,table_reasoning,"What are the prominence lengths higher than 10,000 feet?","10,080 ft\n3072 m.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.9260387420654297,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.629407,
robut_sqa_01082_bec791fa76f0a45d,robut_sqa,table_reasoning,"Which mountain peaks have a prominence over 9,000 ft?","Mount Whitney, Mount Shasta.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,10.170936584472656,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.639631,
robut_sqa_01083_456eff252e321218,robut_sqa,table_reasoning,What are the mountain peaks?,"Mount Whitney, Mount Williamson, White Mountain Peak, North Palisade, Mount Shasta, Mount Humphreys, Mount Keith, Mount Darwin, Mount Kaweah, Mount Morgan, Mount Gabb, Mount Tom, Mount Dubois, Mount Pinchot, Red Slate Mountain, Mount Ritter.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.3791065216064453,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.643070,
robut_sqa_01102_e5e6e1ad4b8dc0ac,robut_sqa,table_reasoning,Who are all of the players?,"Garra Dembele, Daniel Mladenov, Ismail Isa, Hristo Yovov, Joazinho, Vladimir Gadzhev, Darko Tasevski, Alex, Jeanvion Yulu-Matondo, Mariyan Ognyanov, Serginho Greene, Yordan Miliev, Ivo Ivanov.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.5419464111328125,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.646703,
robut_sqa_01104_13db72b2a03899dc,robut_sqa,table_reasoning,What players did not score in all 3 competitions?,"Daniel Mladenov, Hristo Yovov, Joazinho, Darko Tasevski, Alex, Jeanvion Yulu-Matondo, Mariyan Ognyanov, Serginho Greene, Yordan Miliev, Ivo Ivanov.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,5.244970321655273,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.652064,
robut_sqa_01107_48041b2e71df36c0,robut_sqa,table_reasoning,What television stations are in morelos?,"Canal de las Estrellas, Canal 5, Azteca 7, Galavisión, Once TV, Azteca 13, Independent.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,8.033037185668945,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.660225,
robut_sqa_01118_3aaee29cad95b84c,robut_sqa,table_reasoning,Which runners are from kenya? (ken),"Benson Masya (KEN), Christopher Kelong (KEN), Simon Kasimili (KEN), Simon Kasimili (KEN), Simon Arusei (KEN), Luke Kibet (KEN), Bernard Kipyego (KEN), Joseph Ebuya (KEN), Leonard Komon (KEN), Emmanuel Bett (KEN).",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.382848739624023,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.664760,
robut_sqa_01144_9eec001ebdee6aad,robut_sqa,table_reasoning,What venue did detroit play cleveland in?,Cleveland Stadium.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.231929779052734,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.669118,
robut_sqa_01146_a1e92baaf00cac38,robut_sqa,table_reasoning,What were the dates of each game?,"May 24, 1936, July 4, 19393, July 27, 1946, May 9, 1961, July 3, 1966, June 24, 1968, June 26, 1970, September 4, 1995, August 14, 1998, April 23, 1999, May 10, 1999, July 29, 2003, July 27, 2009.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.4270286560058594,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.672625,
robut_sqa_01154_ac643b065695b037,robut_sqa,table_reasoning,What were all the passenger totals?,"14,749, 5,465, 3,761, 2,282, 2,103, 1,829, 1,202, 110, 107.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,5.5141448974609375,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.678207,
robut_sqa_01157_a247cb603da7a45f,robut_sqa,table_reasoning,What was the highest amount of points scored in the 2006 gran premio?,34.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.4623146057128906,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.681734,
robut_sqa_01163_e1ed61d88598c76e,robut_sqa,table_reasoning,What are the heights of the californian mountain peaks?,"14,505 ft\n4421 m, 14,379 ft\n4383 m, 14,252 ft\n4344 m, 14,248 ft\n4343 m, 14,179 ft\n4322 m, 13,992 ft\n4265 m, 13,982 ft\n4262 m, 13,837 ft\n4218 m, 13,807 ft\n4209 m, 13,758 ft\n4193 m, 13,747 ft\n4190 m, 13,657 ft\n4163 m, 13,565 ft\n4135 m, 13,500 ft\n4115 m, 13,162 ft\n4012 m, 13,149 ft\n4008 m.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.9908885955810547,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.685800,
robut_sqa_01181_a278b16c79c8ffd7,robut_sqa,table_reasoning,Which phrases are said in africaans?,"Hallo! Hoe gaan dit?, Baie goed, dankie., Praat jy Afrikaans?, Praat jy Engels?, Ja., Nee., 'n Bietjie., Wat is jou naam?, Die kinders praat Afrikaans., Ek is lief vir jou.\nLess common: Ek het jou lief.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.4689903259277344,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.689337,
robut_sqa_01187_8d1a4f76df14a175,robut_sqa,table_reasoning,When was crest whitestrips 3d advanced vivid introduced?,March 2010.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.976749420166016,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.694385,
robut_sqa_01201_f786b1caeba1b1de,robut_sqa,table_reasoning,Which tramways are in france?,"Vanoise Express, Aiguille du Midi, Vallee Blanche Aerial Tramway.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.4189224243164062,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.697863,
robut_sqa_01203_d194cb513ead9566,robut_sqa,table_reasoning,What are all of the tramways?,"Peak 2 Peak Gondola, Hut of Regensburg Material Transport Aerial Railway, Vanoise Express, Aiguille du Midi, Vallee Blanche Aerial Tramway, 3S Aerial Tramway, Sandia Peak Tramway, Feldmoos-Chli-Titlis Aerial Tramway.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.3011436462402344,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.701222,
robut_sqa_01205_0e47ba9935788aef,robut_sqa,table_reasoning,Super ninja world was released in what countries?,"JP, NA.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.4859180450439453,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.704765,
robut_sqa_01206_913a40aa49b77096,robut_sqa,table_reasoning,Super ninja world was released in what countries?,"JP, NA.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,10.586977005004883,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.715419,
robut_sqa_01210_bb449800d67643fd,robut_sqa,table_reasoning,Which titles were released in north america?,"Super Chinese, Super Chinese 2, Super Chinese Land, Super Chinese Land 2, Super Chinese World.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.408193588256836,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.718894,
robut_sqa_01212_2395e1c38bd07921,robut_sqa,table_reasoning,What japanese titles were released in the north american (na) region?,"Super Chinese, Super Chinese 2, Super Chinese Land, Super Chinese Land 2, Super Chinese World.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.339052200317383,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.722295,
robut_sqa_01214_e70cc1f47eac7ab5,robut_sqa,table_reasoning,Who are the opponents of the boston red sox during baseball home run records?,"Philadelphia Athletics, St. Louis Browns, Seattle Mariners, Texas Rangers.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.3960342407226562,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.725749,
robut_sqa_01215_888e66a8c09b733d,robut_sqa,table_reasoning,Who are all the opponents?,"Philadelphia Athletics, Philadelphia Athletics, St. Louis Browns, Minnesota Twins, San Francisco Giants, Cleveland Indians, Washington Senators, Texas Rangers, Cleveland Indians, Los Angeles Dodgers, Seattle Mariners, Texas Rangers, Milwaukee Brewers.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.206968307495117,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.729014,
robut_sqa_01220_2ad48cd9642ce98e,robut_sqa,table_reasoning,Who are all of the teams?,"@ Florida Panthers, Quebec Nordiques, @ Toronto Maple Leafs, Vancouver Canucks, @ Buffalo Sabres, New Jersey Devils, Buffalo Sabres, @ Pittsburgh Penguins, Hartford Whalers, @ Boston Bruins, New York Islanders, Montreal Canadiens, Tampa Bay Lightning.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.515958786010742,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.732590,
robut_sqa_01228_3bf1af6f1cb46785,robut_sqa,table_reasoning,Which university had 6 wins?,Kanto Gakuin University.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.2362937927246094,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.735883,
robut_sqa_01230_0e437f77ed9da73f,robut_sqa,table_reasoning,Parse the table in full.,"{'header': ['Institution', 'Victor', 'Finalist', 'Years Victorious', 'Years in Second Place'], 'rows': [['Waseda University', '15', '15', '1965,1966,1968,1970,1971,1973,1974,1976,1987,1989,\\n2002,2004,2005,2007,2008', '1964,1967,1969,1972,1975,1981,1986,1990,1992,1995,\\n1996,2001,2003,2006,2010'], ['Meiji University', '12', '9', '1972,1975,1977,1979,1981,1985,1988,1990,1991,1993,\\n1995,1996', '1973,1974,1976,1978,1980,1982,1994,1997,1998'], ['Kanto Gakuin University', '6', '4', '1997,1998,2000,2001,2003,2006', '1999,2002,2004,2005'], ['Doshisha University', '4', '2', '1980,1982,1983,1984', '1979,1987'], ['Hosei University', '3', '5', '1964,1967,1992', '1965,1966,1971,1993,2000'], ['Keio University', '3', '3', '1968,1985,1999', '1977,1984,2007'], ['Daito Bunka University', '3', '1', '1986,1988,1994', '1991'], ['Nippon Sport Science University', '2', '3', '1969,1978', '1970,1983,1989'], ['Teikyo University', '3', '1', '2009,2010,2011,2012', '2008'], ['Tokai University', '0', '1', '', '2009'], ['Tenri University', '0', '1', '', '2011'], ['Tsukuba University', '0', '1', '', '2012']]}",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,7.23576545715332,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.743218,
robut_sqa_01232_d659400dfe2af519,robut_sqa,table_reasoning,Who are the constructors in the 1989 formula one season?,"Ferrari, McLaren-Honda, McLaren-Honda, McLaren-Honda, McLaren-Honda, Williams-Renault, McLaren-Honda, McLaren-Honda, McLaren-Honda, Ferrari, McLaren-Honda, McLaren-Honda, Ferrari, McLaren-Honda, Benetton-Ford, Williams-Renault.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.006147384643555,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.747322,
robut_sqa_01233_6e6efb21a24bb54d,robut_sqa,table_reasoning,Who are the constructors in the 1989 formula one season?,"Ferrari, McLaren-Honda, McLaren-Honda, McLaren-Honda, McLaren-Honda, Williams-Renault, McLaren-Honda, McLaren-Honda, McLaren-Honda, Ferrari, McLaren-Honda, McLaren-Honda, Ferrari, McLaren-Honda, Benetton-Ford, Williams-Renault.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.9949417114257812,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.751418,
robut_sqa_01237_db52d80a3d94b695,robut_sqa,table_reasoning,What are all the competitions?,"African Championships, Commonwealth Games, World Championships, Melbourne Marathon, Tokyo Marathon, Olympic Games, Melbourne Marathon, Tokyo Marathon, Fukuoka Marathon, World Championships, Beijing Marathon, Olympic Games, Boston Marathon, New York City Marathon, Boston Marathon, Boston Marathon, Olympic Games, World Championships, World Championships.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.081964492797852,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.755610,
robut_sqa_01249_a0087fab07062777,robut_sqa,table_reasoning,How many teams played football in brazil during the year 1926?,"Palestra Itália-SP, Auto, Corinthians, Santos, Sílex, Sírio, Ypiranga-SP, Portuguesa, AA São Bento, SC Internacional de São Paulo.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.7539005279541016,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.759443,
robut_sqa_01252_06c4f78699675fdf,robut_sqa,table_reasoning,What were the models of crest whitestrips?,"Crest Whitestrips Classic\npreviously Crest Whitestrips, Crest Whitestrips Professional, Crest Whitestrips Supreme, Crest Whitestrips Premium, Crest Whitestrips Pro\npreviously Crest Whitestrips Premium Plus, Crest Whitestrips Renewal, Crest Whitestrips Daily Multicare, Crest Whitestrips Advanced Seal, Crest Whitestrips 3D Vivid, Crest Whitestrips 3D Advanced Vivid, Crest Whitestrips 3D Professional Effects, Crest 3D White 2 Hour Express, Crest 3D Intensive Professional Effects.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.7980079650878906,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.763334,
robut_sqa_01287_e77a5b2fae66639c,robut_sqa,table_reasoning,Who are all of the players?,"Herbie Hewett, Lionel Palairet, Bill Roe, George Nichols, John Challen, Ted Tyler, Crescens Robinson, Albert Clapp.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.6826133728027344,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.767110,
robut_sqa_01296_a0c12aaee4f75dd5,robut_sqa,table_reasoning,Why did the  toyota retire,Collision damage.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.825115203857422,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.772027,
robut_sqa_01300_50423012a02c24be,robut_sqa,table_reasoning,What are the percentages of people?,"80.86, 9.25, 6.49, 2.73, 0.42, 0.23, >0.01.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.188299179077148,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.776305,
robut_sqa_01311_4d72a29c5087a58d,robut_sqa,table_reasoning,Which are the two countries?,"Switzerland, Great Britain.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,4.334926605224609,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.780744,
robut_sqa_01320_4088a3442c818fa7,robut_sqa,table_reasoning,Which of the countries listed are african?,"South Africa, Zimbabwe.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.5169124603271484,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.784335,
robut_sqa_01356_a03bb626ec915f40,robut_sqa,table_reasoning,How many total confirmed deaths were there in the baltic states?,"9,064.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.6067962646484375,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.788012,
robut_sqa_01361_46a1267d436604ca,robut_sqa,table_reasoning,How many deaths did the baltic states have in each category?,"145,615, 383, 157, 1,566, 952, 2,394, 3,510, 64, 38, 9,064, 19,374.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.6280155181884766,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.791710,
robut_sqa_01375_324ce23cf97e6181,robut_sqa,table_reasoning,How many languages are shown?,"Polish, Yiddish, Russian, German, Ukrainian, Romanian, Latvian, Estonian, Tatar, Belarusian, Other.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.3190250396728516,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.795094,
robut_sqa_01381_28b95302d2426b12,robut_sqa,table_reasoning,Who were the captains in the ons 5 convoy?,"Heinrich Brodda, Oskar Staudinger, Herbert Neckel, Werner Happe, Ulrich Folkers, Werner Winkler, Heinrich Hensohn.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.7522315979003906,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.798906,
robut_sqa_01390_5772b6722673be1a,robut_sqa,table_reasoning,Who are all of the players?,"Ardo Kreek, Kert Toobal, Martti Juhkami, Argo Meresaar, Kusti Nõlvak, Robert Täht, Oliver Venno, Rait Rikberg, Edgar Järvekülg, Siim Ennemuist, Jaanus Nõmmsalu, Andri Aganits.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.2989978790283203,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.802266,
robut_sqa_01395_315fab7397ff0ef6,robut_sqa,table_reasoning,What are the heights in cm of the men on the team?,"203, 189, 196, 206, 186, 190, 210, 174, 186, 196, 200, 207.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.2501220703125,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.805575,
robut_sqa_01398_753dc7775d77dd01,robut_sqa,table_reasoning,Who are all the players?,"Nicky English, Mark Corrigan, Joe Hennessy, Finbarr Delaney, Nicky English, Adrian Ronan, Nicky English, Danny McNaughton, M. J. Ryan, Gary Kirby, Pat Murphy.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.471851348876953,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.809110,
robut_sqa_01402_e0f3a717a3e5eaf5,robut_sqa,table_reasoning,Which stations use less than 10kw of power?,"Mom's Radio 97.9 Laoag, Mom's Radio 90.3 Bacolod, DYAP 88.3 Cebu, Mom's Radio 101.5 Tacloban, Mom's Radio 101.9 Zamboanga.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.2739639282226562,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.812448,
robut_sqa_01403_98f9cb3a63d99a94,robut_sqa,table_reasoning,Which stations broadcast in dyap-fm?,"Mom's Radio 97.9 Laoag, Mom's Radio 95.9 Naga, Mom's Radio 90.3 Bacolod, DYAP 88.3 Cebu, Mom's Radio 101.5 Tacloban, Mom's Radio 101.9 Zamboanga, DXSS 97.9 Davao.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.339052200317383,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.815863,
robut_sqa_01406_57c89336710efb39,robut_sqa,table_reasoning,What are the heights of the buildings?,"157 (48), 165 (50), 240 (73), 258 (79), 341 (104), 448 (137), 792 (241).",error,,False,False,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.817106,Failed to connect to vLLM server at http://localhost:8802/v1. Make sure vLLM server is running.
robut_sqa_01412_33c01051b0409702,robut_sqa,table_reasoning,What were all the languages?,"Polish, Yiddish, Russian, German, Ukrainian, Romanian, Latvian, Estonian, Tatar, Belarusian, Other, Persons\nthat didn't name\ntheir native language.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.528118133544922,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.820716,
robut_sqa_01415_acf5fce7ef30d7a7,robut_sqa,table_reasoning,What are all of the rankings?,"#22, , , , #25, #22, #22, #18, #14, #24, #22, #15, #15.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.244161605834961,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.824026,
robut_sqa_01447_6676db351ea31aa2,robut_sqa,table_reasoning,How do you say do you speak english in german?,Sprichst du Englisch?.,deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.4139156341552734,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.827505,
robut_sqa_01452_1c78e00df757a3c4,robut_sqa,table_reasoning,What are all of the whitworth sizes?,"1/16, 3/32, 1/8, 5/32, 3/16, 7/32, 1/4, 5/16, 3/8, 7/16, 1/2, 9/16, 5/8, 11/16, 3/4, 13/16, 7/8, 15/16, 1, 1 1/8, 1 1/4, 1 1/2, 1 3/4, 2, 2 1/2.",deepseek-ai/DeepSeek-OCR+Qwen/Qwen2.5-VL-7B-Instruct,,True,False,3.258943557739258,0.0,0,False,0.0,0.0,0.0,0.0,0.0,,,,,2025-12-01T04:40:12.830832,
