sample_id,router_task,label_id,pred_id,mode
robut_wikisql_01031_dbd12215a8375960,table_reasoning,2,2,text_only
robut_wikisql_01038_f8634ff898977383,table_reasoning,2,2,text_only
robut_wikisql_01045_8e120e84f6e57753,table_reasoning,2,2,text_only
robut_wikisql_01046_97258f093b88c4b5,table_reasoning,2,2,text_only
robut_wikisql_01063_5eb9f39db3d1fc24,table_reasoning,2,2,text_only
robut_wikisql_01064_e3736ad41a7d84d2,table_reasoning,2,2,text_only
robut_wikisql_01079_d27a37f5ffbd2600,table_reasoning,2,2,text_only
robut_wikisql_01083_98df081697b3aa59,table_reasoning,1,2,text_only
robut_wikisql_01096_e21a0978625dc643,table_reasoning,2,2,text_only
robut_wikisql_01109_e4e2ed99ff23f71b,table_reasoning,2,2,text_only
robut_wikisql_01112_7a23017606087b52,table_reasoning,2,2,text_only
robut_wikisql_01117_729b9dd0550f33ef,table_reasoning,2,2,text_only
robut_wikisql_01126_40072a56fb052ed0,table_reasoning,2,2,text_only
robut_wikisql_01132_f762a45965886381,table_reasoning,2,2,text_only
robut_wikisql_01135_c53b815a60fa0c09,table_reasoning,2,2,text_only
robut_wikisql_01140_ef12443a6b269a23,table_reasoning,1,2,text_only
robut_wikisql_01145_e844fee7e6c50bdd,table_reasoning,2,2,text_only
robut_wikisql_01160_e7fefc360f149f20,table_reasoning,1,2,text_only
robut_wikisql_01167_739046fcbee677f7,table_reasoning,1,2,text_only
robut_wikisql_01178_faae4d0bd2b8dc6d,table_reasoning,1,2,text_only
robut_wikisql_01183_8d3810a6198b2c1a,table_reasoning,1,2,text_only
robut_wikisql_01186_fc93d8f31629a0a5,table_reasoning,1,2,text_only
robut_wikisql_01199_3d1752698a1c660d,table_reasoning,1,2,text_only
robut_wikisql_01206_ce4ef2ab67d3c7e2,table_reasoning,1,2,text_only
robut_wikisql_01208_00ad7826525d6319,table_reasoning,1,2,text_only
robut_wikisql_01209_4eb5a6433fb7dd92,table_reasoning,2,2,text_only
robut_wikisql_01217_160be187a0cf2623,table_reasoning,1,2,text_only
robut_wikisql_01224_5f6d20f550b80495,table_reasoning,1,2,text_only
robut_wikisql_01228_dd5e96e9336fad7b,table_reasoning,1,2,text_only
robut_wikisql_01233_9c5cb67d7c7dcaf3,table_reasoning,2,2,text_only
robut_wikisql_01235_b5359a4234ba251e,table_reasoning,2,2,text_only
robut_wikisql_01245_d0845dda6ae62335,table_reasoning,1,2,text_only
robut_wikisql_01250_d9554035bb4576a3,table_reasoning,2,2,text_only
robut_wikisql_01251_9a4e1c1bcf6c72c1,table_reasoning,2,2,text_only
robut_wikisql_01262_168959d0dc3bcb4a,table_reasoning,1,2,text_only
robut_wikisql_01263_0fb8498457128bb6,table_reasoning,1,2,text_only
robut_wikisql_01265_218fe6a0da0acd39,table_reasoning,2,2,text_only
robut_wikisql_01268_d46f9a5bdaeca9b6,table_reasoning,2,2,text_only
robut_wikisql_01270_8fb0ee3bb4b7613d,table_reasoning,2,2,text_only
robut_wikisql_01272_e53e49bd25417f3a,table_reasoning,2,2,text_only
robut_wikisql_01274_798b9cf0d4f355f8,table_reasoning,2,2,text_only
robut_wikisql_01277_0352bef4344b2046,table_reasoning,2,2,text_only
robut_wikisql_01281_d2aae86c9486e8ef,table_reasoning,4,2,text_only
robut_wikisql_01299_76c8048723327ac5,table_reasoning,2,2,text_only
robut_wikisql_01304_135ecc5c4308a144,table_reasoning,2,2,text_only
robut_wikisql_01305_42c7c29268159d60,table_reasoning,2,2,text_only
robut_wikisql_01308_2cb8ba1da87885e7,table_reasoning,1,2,text_only
robut_wikisql_01316_d2434bb63fced8ca,table_reasoning,2,2,text_only
robut_wikisql_01318_9987df2179ec60fc,table_reasoning,1,2,text_only
robut_wikisql_01319_cca4e689d2e3286f,table_reasoning,2,2,text_only
robut_wikisql_01320_e058c0971e6dcfb4,table_reasoning,2,2,text_only
robut_wikisql_01321_da15c9828b72337b,table_reasoning,2,2,text_only
robut_wikisql_01356_f1e0ca3493f43130,table_reasoning,1,2,text_only
robut_wikisql_01357_031e9ff7c660d02b,table_reasoning,1,2,text_only
robut_wikisql_01363_b647232e0982e1b3,table_reasoning,1,2,text_only
robut_wikisql_01370_36c80354c8b35e60,table_reasoning,2,2,text_only
robut_wikisql_01371_b4dc5a2674ca2741,table_reasoning,2,2,text_only
robut_wikisql_01376_b970e673a2714319,table_reasoning,2,2,text_only
robut_wikisql_01386_e3e61d26277132d9,table_reasoning,1,2,text_only
robut_wikisql_01391_1c42d0aab60bd4fa,table_reasoning,1,2,text_only
robut_wikisql_01392_6c189f32724b3176,table_reasoning,1,2,text_only
robut_wikisql_01395_09e3e31e821ad46e,table_reasoning,1,2,text_only
robut_wikisql_01400_0fd3f403b5bde0f8,table_reasoning,2,2,text_only
robut_wikisql_01411_6e72bbe70253fc19,table_reasoning,1,2,text_only
robut_wikisql_01418_d379e2b51245865e,table_reasoning,1,2,text_only
robut_wikisql_01435_ea2eae6dbbd1a924,table_reasoning,1,2,text_only
robut_wikisql_01436_1b6d1ddc6b15eb53,table_reasoning,2,2,text_only
robut_wikisql_01437_72415c2ad3f4b25e,table_reasoning,2,2,text_only
robut_wikisql_01438_b176379a0af51a62,table_reasoning,1,2,text_only
robut_wikisql_01439_4b440defb38c9d72,table_reasoning,1,2,text_only
robut_wikisql_01449_bdf9fe7949435b55,table_reasoning,1,2,text_only
robut_wikisql_01451_733054e8708f7075,table_reasoning,2,2,text_only
robut_wikisql_01465_aa75de0af92d6528,table_reasoning,1,2,text_only
robut_wikisql_01475_c8680bd46590b9d0,table_reasoning,1,2,text_only
robut_wikisql_01476_52fc6d089c959d9d,table_reasoning,1,2,text_only
robut_wikisql_01495_1d453b3087268699,table_reasoning,1,2,text_only
robut_wikisql_01502_0ebea28a4ce0a12e,table_reasoning,2,2,text_only
robut_wikisql_01503_4f5ef42ab4b8e9cb,table_reasoning,2,2,text_only
robut_wikisql_01508_cebb6ced6390b1ec,table_reasoning,2,2,text_only
robut_wikisql_01515_c47811ac6cec1c6d,table_reasoning,4,2,text_only
robut_wikisql_01518_c396f4ce99a675b5,table_reasoning,1,2,text_only
robut_wikisql_01520_e862adf3877defac,table_reasoning,1,2,text_only
robut_wikisql_01523_596c9474ffef21cc,table_reasoning,2,2,text_only
robut_wikisql_01526_aa92c9d510fe305b,table_reasoning,2,2,text_only
robut_wikisql_01527_51c12081056e3a6d,table_reasoning,2,2,text_only
robut_wikisql_01534_9075b48aaee35a60,table_reasoning,1,2,text_only
robut_wikisql_01537_e881f20686e214a6,table_reasoning,1,2,text_only
robut_wikisql_01538_80e1df30d45669b7,table_reasoning,1,2,text_only
robut_wikisql_01544_fc250d84bf4c0f36,table_reasoning,2,2,text_only
robut_wikisql_01546_300fbe495f9f642a,table_reasoning,1,2,text_only
robut_wikisql_01548_8457970a2fc865de,table_reasoning,1,2,text_only
robut_wikisql_01554_6f255f4f495034ae,table_reasoning,2,2,text_only
robut_wikisql_01566_162b13fa0615d8a7,table_reasoning,2,2,text_only
robut_wikisql_01567_1a690c876d377b66,table_reasoning,2,2,text_only
robut_wikisql_01573_13f514dd62921323,table_reasoning,1,2,text_only
robut_wikisql_01575_855fae9913c5a10c,table_reasoning,1,2,text_only
robut_wikisql_01576_9c0a1c27c8828d58,table_reasoning,1,2,text_only
robut_wikisql_01587_d9ab3e9ea7e5a173,table_reasoning,2,2,text_only
robut_wikisql_01602_8c890ef9efe24611,table_reasoning,2,2,text_only
robut_wikisql_01606_84400355cb43e677,table_reasoning,2,2,text_only
robut_wikisql_01613_a0105f4706e76c52,table_reasoning,2,2,text_only
robut_wikisql_01629_f889d1b26618c241,table_reasoning,2,2,text_only
robut_wikisql_01637_df1bb1d8f017a8dd,table_reasoning,2,2,text_only
robut_wikisql_01641_fb10091818d4d0ff,table_reasoning,1,2,text_only
robut_wikisql_01659_65edc3d3e81c4821,table_reasoning,4,2,text_only
robut_wikisql_01661_55fef7e42b01f04c,table_reasoning,2,2,text_only
robut_wikisql_01668_d2c9983d4b5e062f,table_reasoning,4,2,text_only
robut_wikisql_01671_4c6957af142d5b17,table_reasoning,4,2,text_only
robut_wikisql_01682_7d8e2b97a43f1e26,table_reasoning,1,2,text_only
robut_wikisql_01684_a3a14fb04b3561ab,table_reasoning,2,2,text_only
robut_wikisql_01691_360c660b2931af92,table_reasoning,1,2,text_only
robut_wikisql_01700_d531adee6555e5e7,table_reasoning,2,2,text_only
robut_wikisql_01705_c15218c083805b69,table_reasoning,1,2,text_only
robut_wikisql_01708_5bf517db8d2b0253,table_reasoning,1,2,text_only
robut_wikisql_01716_14984e352c2af1e1,table_reasoning,2,2,text_only
robut_wikisql_01719_ab1cc4ac34d74696,table_reasoning,1,2,text_only
robut_wikisql_01741_fcfd538f66084dc9,table_reasoning,1,2,text_only
robut_wikisql_01756_253fdded67e06520,table_reasoning,2,2,text_only
robut_wikisql_01767_4b711e209752ad9c,table_reasoning,2,2,text_only
robut_wikisql_01772_d72c7e057cfcb361,table_reasoning,1,2,text_only
robut_wikisql_01781_2c67ac38285acec7,table_reasoning,1,2,text_only
robut_wikisql_01782_a60112dff4bb1240,table_reasoning,1,2,text_only
robut_wikisql_01820_1fdf290d6984201b,table_reasoning,1,2,text_only
robut_wikisql_01827_0ba144c7a861a189,table_reasoning,1,2,text_only
robut_wikisql_01829_c27c1a02f310c906,table_reasoning,2,2,text_only
robut_wikisql_01845_569f8f16128f586a,table_reasoning,2,2,text_only
robut_wikisql_01846_30aa7f3ffa95d57b,table_reasoning,2,2,text_only
robut_wikisql_01849_61413772bd355836,table_reasoning,1,2,text_only
robut_wikisql_01852_ca274a8f86fdf59b,table_reasoning,1,2,text_only
robut_wikisql_01854_94fc262d596172a1,table_reasoning,2,2,text_only
robut_wikisql_01864_1b9b47fcccb3eabc,table_reasoning,1,2,text_only
robut_wikisql_01867_6207e545b8198570,table_reasoning,1,2,text_only
robut_wikisql_01879_deada4f745320a86,table_reasoning,2,2,text_only
robut_wikisql_01881_73bc2b6625c29858,table_reasoning,2,2,text_only
robut_wikisql_01886_6a53525bb63df650,table_reasoning,1,2,text_only
robut_wikisql_01907_c17ffeede8499799,table_reasoning,1,2,text_only
robut_wikisql_01909_2ce9021206d64743,table_reasoning,1,2,text_only
robut_wikisql_01914_43227cca4b6f8f80,table_reasoning,1,2,text_only
robut_wikisql_01925_f7f410ce1954438a,table_reasoning,2,2,text_only
robut_wikisql_01931_30e72e2dbdc2536b,table_reasoning,1,2,text_only
robut_wikisql_01934_5653c2b74c52381f,table_reasoning,2,2,text_only
robut_wikisql_01935_bef3f7cd69f5c406,table_reasoning,1,2,text_only
robut_wikisql_01940_e94937fbc9576fdd,table_reasoning,2,2,text_only
robut_wikisql_01943_348a49a58ee74991,table_reasoning,1,2,text_only
robut_wikisql_01946_79a824cc9e87e976,table_reasoning,2,2,text_only
robut_wikisql_01948_7140dc183220863e,table_reasoning,2,2,text_only
robut_wikisql_01951_fe94aed139ffd35f,table_reasoning,1,2,text_only
robut_wikisql_01955_50719c0b92437978,table_reasoning,2,2,text_only
robut_wikisql_01957_76aa32944eba83c3,table_reasoning,2,2,text_only
robut_wikisql_01960_72c7860094c55ba6,table_reasoning,2,2,text_only
robut_wikisql_01972_55a0c0cbcf6c2c43,table_reasoning,1,2,text_only
robut_wikisql_01975_a21ae50724ae6089,table_reasoning,1,2,text_only
robut_wikisql_01985_f6d98b309bdf668d,table_reasoning,1,2,text_only
robut_wikisql_01988_6c19cbbcf19895af,table_reasoning,2,2,text_only
robut_wikisql_01989_ae791756798d3eee,table_reasoning,2,2,text_only
robut_wikisql_01993_828c9375d6dbfc67,table_reasoning,1,2,text_only
robut_wikisql_01995_a04ec4819a2249b0,table_reasoning,4,2,text_only
robut_wtq_00006_74d5575574caac81,table_reasoning,1,2,text_only
robut_wtq_00011_0a50b3baff0c008d,table_reasoning,2,2,text_only
robut_wtq_00015_a6c1913c3689ec97,table_reasoning,1,2,text_only
robut_wtq_00018_197a07806eb7f918,table_reasoning,2,2,text_only
robut_wtq_00022_57057d9ec129e081,table_reasoning,2,2,text_only
robut_wtq_00027_72e8e3e5dff03544,table_reasoning,1,2,text_only
robut_wtq_00037_4dab2a949fe8eff2,table_reasoning,2,2,text_only
robut_wtq_00043_70fd348213232c57,table_reasoning,1,2,text_only
robut_wtq_00045_5cc9d8c27faaab12,table_reasoning,2,2,text_only
robut_wtq_00055_8d8dd9c20f4d4221,table_reasoning,2,2,text_only
robut_wtq_00063_243d6d36b0f3b3ad,table_reasoning,2,2,text_only
robut_wtq_00070_d55f54df065a74f0,table_reasoning,1,2,text_only
robut_wtq_00076_cbfb851a0d0cc205,table_reasoning,1,2,text_only
robut_wtq_00088_ac194fd7f85b4390,table_reasoning,1,2,text_only
robut_wtq_00093_2ab4e94e278224fc,table_reasoning,1,2,text_only
robut_wtq_00095_53b49aca4170b12f,table_reasoning,1,2,text_only
robut_wtq_00109_a34753a73aec58ce,table_reasoning,2,2,text_only
robut_wtq_00111_846110e42376f699,table_reasoning,4,2,text_only
robut_wtq_00112_a209a6d849e2e098,table_reasoning,1,2,text_only
robut_wtq_00116_1f7db67ed5b8fc8c,table_reasoning,1,2,text_only
robut_wtq_00123_399b7c6dd742d98a,table_reasoning,1,2,text_only
robut_wtq_00134_fe9d75b41e2201c6,table_reasoning,2,2,text_only
robut_wtq_00143_3ecf8a42132c6a75,table_reasoning,1,2,text_only
robut_wtq_00144_f4d22f7af670165a,table_reasoning,1,2,text_only
robut_wtq_00145_cea7ae9975a0cbc8,table_reasoning,2,2,text_only
robut_wtq_00146_01d9c8d755564ec8,table_reasoning,2,2,text_only
robut_wtq_00149_1d57eca3c0bdc755,table_reasoning,2,2,text_only
robut_wtq_00151_9bfee70d699d6115,table_reasoning,2,2,text_only
robut_wtq_00162_fab38af277b1cbdb,table_reasoning,1,2,text_only
robut_wtq_00171_52020312e3053a9d,table_reasoning,1,2,text_only
robut_wtq_00174_8caf22223fb3594c,table_reasoning,2,2,text_only
robut_wtq_00190_3d368547fd1f9df5,table_reasoning,1,2,text_only
robut_wtq_00195_4a8f4704f4abc84e,table_reasoning,2,2,text_only
robut_wtq_00218_30afebb0ee96d6b3,table_reasoning,2,2,text_only
robut_wtq_00219_f4113f9191fffa9f,table_reasoning,2,2,text_only
robut_wtq_00222_950559667cdd93d1,table_reasoning,2,2,text_only
robut_wtq_00223_4b7b31702b6c6677,table_reasoning,1,2,text_only
robut_wtq_00224_cb68f4bc2574d238,table_reasoning,2,2,text_only
robut_wtq_00228_9cb0f9083b8c47bb,table_reasoning,2,2,text_only
robut_wtq_00229_6fad4ed85e53b215,table_reasoning,2,2,text_only
robut_wtq_00235_87af90843f0ea03b,table_reasoning,1,2,text_only
robut_wtq_00238_0c110c33c7413aff,table_reasoning,2,2,text_only
robut_wtq_00241_92c8d0cb5ef12340,table_reasoning,2,2,text_only
robut_wtq_00247_7c5dda21558fbb84,table_reasoning,1,2,text_only
robut_wtq_00250_1b54ca0ab41f7cc4,table_reasoning,2,2,text_only
robut_wtq_00259_83f5e5d10ba7bd3a,table_reasoning,2,2,text_only
robut_wtq_00260_76244669efa883ac,table_reasoning,2,2,text_only
robut_wtq_00263_674bb236fdeaa119,table_reasoning,2,2,text_only
robut_wtq_00265_ba6ee7147eccb19b,table_reasoning,2,2,text_only
robut_wtq_00266_e1f947d6136d7aa0,table_reasoning,1,2,text_only
robut_wtq_00270_06739735a39ffd35,table_reasoning,2,2,text_only
robut_wtq_00274_ef66307438f9a924,table_reasoning,1,2,text_only
robut_wtq_00275_27c33d39205892f3,table_reasoning,2,2,text_only
robut_wtq_00288_897df1e89e518afa,table_reasoning,1,2,text_only
robut_wtq_00292_78c621231873ea46,table_reasoning,1,2,text_only
robut_wtq_00293_e97e6bbdbb5dfd77,table_reasoning,2,2,text_only
robut_wtq_00297_654990a617440a5b,table_reasoning,2,2,text_only
robut_wtq_00298_868dee922b7f1805,table_reasoning,1,2,text_only
robut_wtq_00301_27a765bfb1c4b58f,table_reasoning,2,2,text_only
robut_wtq_00302_f97a5f4feb1f10ac,table_reasoning,2,2,text_only
robut_wtq_00309_e901886691f1fadd,table_reasoning,1,2,text_only
robut_wtq_00320_a00c5af662cea1c1,table_reasoning,2,2,text_only
robut_wtq_00323_5fc321464738d6d8,table_reasoning,1,2,text_only
robut_wtq_00327_fae0426f15954248,table_reasoning,1,2,text_only
robut_wtq_00328_17cc990bd9f3aa59,table_reasoning,2,2,text_only
robut_wtq_00329_d242d2b3fd6d9098,table_reasoning,2,2,text_only
robut_wtq_00331_d540bf9a2dc7ab25,table_reasoning,1,2,text_only
robut_wtq_00332_ed73c922ceb08153,table_reasoning,2,2,text_only
robut_wtq_00354_f739692ba36b6309,table_reasoning,2,2,text_only
robut_wtq_00358_087cc0d3328d6267,table_reasoning,1,2,text_only
robut_wtq_00365_613b100417e521da,table_reasoning,1,2,text_only
robut_wtq_00376_9577bb52e5eec0e8,table_reasoning,2,2,text_only
robut_wtq_00378_1f63c3d1a1a3a7f9,table_reasoning,2,2,text_only
robut_wtq_00387_d59f3f9aed048e58,table_reasoning,2,2,text_only
robut_wtq_00391_3315840a23d9fe43,table_reasoning,2,2,text_only
robut_wtq_00395_31b0e2ecfbf08c2e,table_reasoning,1,2,text_only
robut_wtq_00402_ac7f198d675fae47,table_reasoning,1,2,text_only
robut_wtq_00410_515d153b213646fa,table_reasoning,1,2,text_only
robut_wtq_00423_bfa259c625f42905,table_reasoning,1,2,text_only
robut_wtq_00425_888071a97e4d5776,table_reasoning,2,2,text_only
robut_wtq_00437_f4dbabb3e2f4d554,table_reasoning,1,2,text_only
robut_wtq_00438_91cb862eaaf27267,table_reasoning,2,2,text_only
robut_wtq_00441_52759bc09b10ff0e,table_reasoning,2,2,text_only
robut_wtq_00449_eecaf26ce2293603,table_reasoning,2,2,text_only
robut_wtq_00450_3f0351eedee56f95,table_reasoning,1,2,text_only
robut_wtq_00454_455b44342e47f8b7,table_reasoning,1,2,text_only
robut_wtq_00455_96933dba6ea40280,table_reasoning,2,2,text_only
robut_wtq_00470_481a2296660755ca,table_reasoning,2,2,text_only
robut_wtq_00471_5581f23a3a40ae8d,table_reasoning,2,2,text_only
robut_wtq_00474_94bc375aa2fd59c5,table_reasoning,4,2,text_only
robut_wtq_00475_da1027f5beea60e5,table_reasoning,2,2,text_only
robut_wtq_00488_f9effb55fcb5f621,table_reasoning,1,2,text_only
robut_wtq_00491_acb86b1f3ee84fbb,table_reasoning,2,2,text_only
robut_wtq_00492_fcee3626fa062b25,table_reasoning,2,2,text_only
robut_wtq_00495_b835932e30022fe6,table_reasoning,2,2,text_only
robut_wtq_00501_8184ebeafcff5e00,table_reasoning,1,2,text_only
robut_wtq_00519_d0b6235fded5ab93,table_reasoning,1,2,text_only
robut_wtq_00521_8fbb2902bf95c507,table_reasoning,2,2,text_only
robut_wtq_00522_f32f2dc53684eaf8,table_reasoning,2,2,text_only
robut_wtq_00527_2f7ed1d43f7b3983,table_reasoning,2,2,text_only
robut_wtq_00535_7af38cffb59fe143,table_reasoning,1,2,text_only
robut_wtq_00544_b10e3ace19cff557,table_reasoning,2,2,text_only
robut_wtq_00547_c7dc75564a156365,table_reasoning,2,2,text_only
robut_wtq_00554_98af24da3ae0654c,table_reasoning,2,2,text_only
robut_wtq_00562_85c33e4f0e6f3e25,table_reasoning,1,2,text_only
robut_wtq_00563_8c77cf659dadc418,table_reasoning,1,2,text_only
robut_wtq_00564_d057c64f4474010f,table_reasoning,4,2,text_only
robut_wtq_00567_8ed939dd9ba404bc,table_reasoning,2,2,text_only
robut_wtq_00572_2446d7466356a988,table_reasoning,4,2,text_only
robut_wtq_00573_4117a4cd75494c30,table_reasoning,2,2,text_only
robut_wtq_00575_bc1fc0d8b1303650,table_reasoning,2,2,text_only
robut_wtq_00577_11cfc88ab3bc46bb,table_reasoning,1,0,text_only
robut_wtq_00579_a83fb8ccb43e958c,table_reasoning,1,2,text_only
robut_wtq_00584_d681fb143dd67783,table_reasoning,2,2,text_only
robut_wtq_00591_198e7caedf29027c,table_reasoning,1,2,text_only
robut_wtq_00603_d8886d10638343f7,table_reasoning,1,2,text_only
robut_wtq_00604_286698725a6a0b03,table_reasoning,1,2,text_only
robut_wtq_00616_5007dba1f3adf01e,table_reasoning,2,2,text_only
robut_wtq_00619_a850d2efa067fccd,table_reasoning,2,2,text_only
robut_wtq_00621_3760f36bf71a1cf4,table_reasoning,2,2,text_only
robut_wtq_00638_580ed337362617c2,table_reasoning,2,2,text_only
robut_wtq_00641_a766d3d15a885168,table_reasoning,1,2,text_only
robut_wtq_00644_dc559b4e95567b86,table_reasoning,2,2,text_only
robut_wtq_00648_2c12b24760dae833,table_reasoning,1,2,text_only
robut_wtq_00650_0b491f333c6526df,table_reasoning,2,2,text_only
robut_wtq_00652_3d7bcbd206207efc,table_reasoning,1,2,text_only
robut_wtq_00654_06343ad0f487c548,table_reasoning,1,2,text_only
robut_wtq_00655_de909ed3ccb098d6,table_reasoning,1,2,text_only
robut_wtq_00657_e196cd5f45613d80,table_reasoning,2,2,text_only
robut_wtq_00661_62ec2c9b2e8a244e,table_reasoning,1,2,text_only
robut_wtq_00667_723c8be9847cdb71,table_reasoning,2,2,text_only
robut_wtq_00681_a266214c8b6902d6,table_reasoning,2,2,text_only
robut_wtq_00684_60104a4d3eaa4de4,table_reasoning,2,2,text_only
robut_wtq_00687_37cd691bd3a358e6,table_reasoning,2,2,text_only
robut_wtq_00688_9efc6ec01067d11a,table_reasoning,2,2,text_only
robut_wtq_00707_c6dd1c2dd5f9d74d,table_reasoning,2,2,text_only
robut_wtq_00709_165e0041f28881fa,table_reasoning,2,2,text_only
robut_wtq_00714_2ad954c300e9e3cb,table_reasoning,1,2,text_only
robut_wtq_00721_88caa878e162bf7b,table_reasoning,2,2,text_only
robut_wtq_00730_5067fdd2229a3a11,table_reasoning,2,2,text_only
robut_wtq_00733_2c3dc9f1d799fc9f,table_reasoning,1,2,text_only
robut_wtq_00736_6e655e794d1944e8,table_reasoning,4,2,text_only
robut_wtq_00743_a1e916d51a3c7100,table_reasoning,1,2,text_only
robut_wtq_00752_cb2f5474a7a9a936,table_reasoning,1,2,text_only
robut_wtq_00753_aaef17f478479d92,table_reasoning,1,2,text_only
robut_wtq_00755_c98e4f6cf93c6139,table_reasoning,2,2,text_only
robut_wtq_00764_bf31ec3cb91969cc,table_reasoning,2,2,text_only
robut_wtq_00778_394c950e52ceee5f,table_reasoning,1,2,text_only
robut_wtq_00780_bd28868e00c36aae,table_reasoning,2,2,text_only
robut_wtq_00796_1aae4655ff021709,table_reasoning,2,2,text_only
robut_wtq_00799_a29b877dcdffa667,table_reasoning,2,2,text_only
robut_wtq_00806_082a9a7c8fcbb7e6,table_reasoning,1,2,text_only
robut_wtq_00825_e74150d1f994a118,table_reasoning,1,2,text_only
robut_wtq_00826_0a57d85121b991a5,table_reasoning,1,2,text_only
robut_wtq_00836_95c291f0b429ed1a,table_reasoning,2,2,text_only
robut_wtq_00846_43422574ca29bb4c,table_reasoning,1,2,text_only
robut_wtq_00847_ecbba5517d905e60,table_reasoning,1,2,text_only
robut_wtq_00864_74f66cd8ca4816e7,table_reasoning,2,2,text_only
robut_wtq_00870_58e774e4b7b37ca0,table_reasoning,2,2,text_only
robut_wtq_00871_c8de97ec542cab0d,table_reasoning,2,2,text_only
robut_wtq_00873_7078f84d01cd828f,table_reasoning,2,2,text_only
robut_wtq_00908_27ce29d6227db5b0,table_reasoning,1,2,text_only
robut_wtq_00909_4cd1b3fb4bd41f5a,table_reasoning,2,2,text_only
robut_wtq_00910_e00e840b5e59c91d,table_reasoning,2,2,text_only
robut_wtq_00916_0a14e828dcb907d5,table_reasoning,2,2,text_only
robut_wtq_00923_6f8aa45d18bb52a8,table_reasoning,2,2,text_only
robut_wtq_00934_bcdc347df3e4047f,table_reasoning,2,2,text_only
robut_wtq_00943_fc4c364b1a8ae669,table_reasoning,1,2,text_only
robut_wtq_00945_d93c662b2c1adb41,table_reasoning,2,2,text_only
robut_wtq_00948_9a709f143ad97eab,table_reasoning,2,2,text_only
robut_wtq_00954_293517a971184a31,table_reasoning,2,2,text_only
robut_wtq_00974_05668dce80c723ef,table_reasoning,2,2,text_only
robut_wtq_00979_7a1165cbce2ff612,table_reasoning,2,2,text_only
robut_wtq_00984_e11f2f7ecc2d39ed,table_reasoning,2,2,text_only
robut_wtq_00996_d23678839541854c,table_reasoning,2,2,text_only
robut_wtq_00999_1f68fe08104b05cb,table_reasoning,1,2,text_only
robut_wtq_01006_d436af84fa097231,table_reasoning,1,2,text_only
robut_wtq_01011_90449ea0e6de4ae7,table_reasoning,1,2,text_only
robut_wtq_01015_e54a6ea4f43b1927,table_reasoning,1,2,text_only
robut_wtq_01021_7b06c90d7ecae0c0,table_reasoning,1,2,text_only
robut_wtq_01023_25eb195eabc0ae9e,table_reasoning,2,2,text_only
robut_wtq_01038_fc90a68db1a72ace,table_reasoning,1,2,text_only
robut_wtq_01052_35fb6733377e6726,table_reasoning,1,2,text_only
robut_wtq_01088_cafa5a1724e11140,table_reasoning,2,2,text_only
robut_wtq_01093_1748404865bd1958,table_reasoning,4,2,text_only
robut_wtq_01104_07d621b307ef7bdb,table_reasoning,2,2,text_only
robut_wtq_01110_fcfe3cf64747aafc,table_reasoning,4,2,text_only
robut_wtq_01113_cef93156cb582615,table_reasoning,1,2,text_only
robut_wtq_01148_7046963c61813dc1,table_reasoning,2,2,text_only
robut_wtq_01152_43c3e02302883f15,table_reasoning,1,2,text_only
robut_wtq_01154_c6df32ddb7fd1fae,table_reasoning,2,2,text_only
robut_wtq_01162_de5c2cd38150fac7,table_reasoning,2,2,text_only
robut_wtq_01163_d098f78ad3d602d0,table_reasoning,2,2,text_only
robut_wtq_01166_640af5ebd38783a3,table_reasoning,2,2,text_only
robut_wtq_01170_f76fde5f79489148,table_reasoning,2,2,text_only
robut_wtq_01183_06275636d2748dcf,table_reasoning,2,2,text_only
robut_wtq_01189_ab344ea179012edc,table_reasoning,1,2,text_only
robut_wtq_01190_2f04af075ea26c39,table_reasoning,2,2,text_only
robut_wtq_01195_6fc07b6047a56009,table_reasoning,2,2,text_only
robut_wtq_01203_3818c0688e38fbc3,table_reasoning,2,2,text_only
robut_wtq_01206_0d1d88ca5b3390c5,table_reasoning,2,2,text_only
robut_wtq_01210_b820bcddde171b1f,table_reasoning,2,2,text_only
robut_wtq_01219_211f7baf72474777,table_reasoning,2,2,text_only
robut_wtq_01225_5e49a1d76d011e7d,table_reasoning,2,2,text_only
robut_wtq_01229_50c5eac73f0db3ac,table_reasoning,1,2,text_only
robut_wtq_01244_d8ab7f680d256c93,table_reasoning,4,2,text_only
robut_wtq_01248_00f022cba10d45be,table_reasoning,1,2,text_only
robut_wtq_01249_375a678212d3c54d,table_reasoning,1,2,text_only
robut_wtq_01258_3c94ced910f45850,table_reasoning,2,2,text_only
robut_wtq_01260_128e75bcaa614ce5,table_reasoning,1,2,text_only
robut_wtq_01262_47969844fc9da84d,table_reasoning,1,2,text_only
robut_wtq_01268_4118be5e20cb628a,table_reasoning,4,2,text_only
robut_wtq_01274_f6262b001f70bb85,table_reasoning,2,2,text_only
robut_wtq_01285_5224627e72b59ec9,table_reasoning,2,2,text_only
robut_wtq_01290_e95c1ed23b5a8fed,table_reasoning,1,2,text_only
robut_wtq_01306_3011e38bb94b05ce,table_reasoning,2,2,text_only
robut_wtq_01327_01de87b43c3c585b,table_reasoning,1,2,text_only
robut_wtq_01334_eb9891092ef01507,table_reasoning,1,2,text_only
robut_wtq_01349_2f71d3647a8a1c28,table_reasoning,2,2,text_only
robut_wtq_01355_0e567bc933da692c,table_reasoning,2,2,text_only
